username,system,itemid,itemtype,srclang,trglang,score
dsgs05,sockeye,592,TGT,deu,sgg,0
dsgs05,sockeye,593,TGT,deu,sgg,0
dsgs05,sockeye,594,TGT,deu,sgg,0
dsgs05,sockeye,595,TGT,deu,sgg,0
dsgs05,sockeye,597,TGT,deu,sgg,0
dsgs05,sockeye,598,TGT,deu,sgg,0
dsgs05,sockeye,599,TGT,deu,sgg,0
dsgs05,sockeye,602,TGT,deu,sgg,16
dsgs05,sockeye,606,TGT,deu,sgg,0
dsgs05,sockeye,608,TGT,deu,sgg,0
dsgs05,sockeye,609,TGT,deu,sgg,0
dsgs05,sockeye,611,TGT,deu,sgg,0
dsgs05,sockeye,612,TGT,deu,sgg,16
dsgs05,sockeye,614,TGT,deu,sgg,0
dsgs05,sockeye,616,TGT,deu,sgg,16
dsgs05,sockeye,619,TGT,deu,sgg,0
dsgs05,sockeye,620,TGT,deu,sgg,16
dsgs05,sockeye,623,TGT,deu,sgg,0
dsgs05,sockeye,633,TGT,deu,sgg,0
dsgs05,sockeye,635,TGT,deu,sgg,0
dsgs05,sockeye,638,TGT,deu,sgg,0
dsgs05,sockeye,640,TGT,deu,sgg,0
dsgs05,sockeye,641,TGT,deu,sgg,0
dsgs05,sockeye,643,TGT,deu,sgg,0
dsgs05,sockeye,645,TGT,deu,sgg,0
dsgs05,sockeye,650,TGT,deu,sgg,0
dsgs05,sockeye,655,TGT,deu,sgg,0
dsgs05,sockeye,657,TGT,deu,sgg,0
dsgs05,sockeye,658,TGT,deu,sgg,0
dsgs05,sockeye,659,TGT,deu,sgg,0
dsgs05,sockeye,661,TGT,deu,sgg,0
dsgs05,sockeye,662,TGT,deu,sgg,0
dsgs05,sockeye,664,TGT,deu,sgg,0
dsgs05,sockeye,666,TGT,deu,sgg,0
dsgs05,sockeye,667,TGT,deu,sgg,0
dsgs05,sockeye,668,TGT,deu,sgg,0
dsgs05,sockeye,670,TGT,deu,sgg,0
dsgs05,sockeye,671,TGT,deu,sgg,0
dsgs05,sockeye,672,TGT,deu,sgg,0
dsgs05,sockeye,673,TGT,deu,sgg,0
dsgs05,sockeye,678,TGT,deu,sgg,0
dsgs05,sockeye,679,TGT,deu,sgg,0
dsgs05,sockeye,680,TGT,deu,sgg,0
dsgs05,sockeye,681,TGT,deu,sgg,0
dsgs05,sockeye,683,TGT,deu,sgg,0
dsgs05,sockeye,687,TGT,deu,sgg,0
dsgs05,sockeye,688,TGT,deu,sgg,0
dsgs05,sockeye,689,TGT,deu,sgg,0
dsgs05,sockeye,690,TGT,deu,sgg,0
dsgs05,sockeye,691,TGT,deu,sgg,0
dsgs05,sockeye,692,TGT,deu,sgg,0
dsgs05,sockeye,694,TGT,deu,sgg,0
dsgs05,sockeye,695,TGT,deu,sgg,0
dsgs05,sockeye,699,TGT,deu,sgg,0
dsgs05,sockeye,700,TGT,deu,sgg,0
dsgs05,sockeye,702,TGT,deu,sgg,0
dsgs05,sockeye,704,TGT,deu,sgg,0
dsgs05,sockeye,705,TGT,deu,sgg,0
dsgs05,sockeye,710,TGT,deu,sgg,0
dsgs05,sockeye,712,TGT,deu,sgg,0
dsgs05,sockeye,714,TGT,deu,sgg,16
dsgs05,sockeye,717,TGT,deu,sgg,0
dsgs05,sockeye,719,TGT,deu,sgg,0
dsgs05,sockeye,720,TGT,deu,sgg,0
dsgs05,sockeye,728,TGT,deu,sgg,0
dsgs05,sockeye,731,TGT,deu,sgg,0
dsgs05,sockeye,732,TGT,deu,sgg,0
dsgs05,sockeye,733,TGT,deu,sgg,0
dsgs05,sockeye,736,TGT,deu,sgg,0
dsgs05,sockeye,737,TGT,deu,sgg,0
dsgs05,sockeye,739,TGT,deu,sgg,0
dsgs05,sockeye,741,TGT,deu,sgg,0
dsgs05,sockeye,742,TGT,deu,sgg,0
dsgs05,sockeye,744,TGT,deu,sgg,0
dsgs05,sockeye,746,TGT,deu,sgg,0
dsgs05,sockeye,747,TGT,deu,sgg,0
dsgs05,sockeye,748,TGT,deu,sgg,15
dsgs05,sockeye,749,TGT,deu,sgg,0
dsgs05,sockeye,750,TGT,deu,sgg,0
dsgs05,sockeye,752,TGT,deu,sgg,0
dsgs05,sockeye,757,TGT,deu,sgg,0
dsgs05,sockeye,759,TGT,deu,sgg,0
dsgs05,sockeye,760,TGT,deu,sgg,0
dsgs05,sockeye,762,TGT,deu,sgg,0
dsgs05,sockeye,763,TGT,deu,sgg,0
dsgs05,sockeye,764,TGT,deu,sgg,0
dsgs05,sockeye,765,TGT,deu,sgg,0
dsgs05,sockeye,766,TGT,deu,sgg,0
dsgs05,sockeye,769,TGT,deu,sgg,0
dsgs05,sockeye,770,TGT,deu,sgg,0
dsgs05,sockeye,771,TGT,deu,sgg,0
dsgs05,sockeye,773,TGT,deu,sgg,0
dsgs05,sockeye,774,TGT,deu,sgg,0
dsgs05,sockeye,779,TGT,deu,sgg,0
dsgs05,sockeye,781,TGT,deu,sgg,0
dsgs05,sockeye,786,TGT,deu,sgg,0
dsgs05,sockeye,787,TGT,deu,sgg,0
dsgs05,sockeye,789,TGT,deu,sgg,0
dsgs05,sockeye,792,TGT,deu,sgg,0
dsgs05,sockeye,794,TGT,deu,sgg,0
dsgs05,sockeye,796,TGT,deu,sgg,0
dsgs05,sockeye,797,TGT,deu,sgg,0
dsgs05,sockeye,798,TGT,deu,sgg,0
dsgs05,sockeye,800,TGT,deu,sgg,0
dsgs05,sockeye,801,TGT,deu,sgg,0
dsgs05,sockeye,802,TGT,deu,sgg,0
dsgs05,sockeye,803,TGT,deu,sgg,0
dsgs05,sockeye,805,TGT,deu,sgg,0
dsgs05,sockeye,806,TGT,deu,sgg,0
dsgs05,sockeye,807,TGT,deu,sgg,0
dsgs05,sockeye,809,TGT,deu,sgg,16
dsgs05,sockeye,810,TGT,deu,sgg,0
dsgs05,sockeye,812,TGT,deu,sgg,1
dsgs05,sockeye,815,TGT,deu,sgg,0
dsgs05,sockeye,816,TGT,deu,sgg,0
dsgs05,sockeye,821,TGT,deu,sgg,0
dsgs05,sockeye,822,TGT,deu,sgg,0
dsgs05,sockeye,823,TGT,deu,sgg,1
dsgs05,sockeye,828,TGT,deu,sgg,0
dsgs05,sockeye,830,TGT,deu,sgg,0
dsgs05,sockeye,837,TGT,deu,sgg,8
dsgs05,sockeye,839,TGT,deu,sgg,0
dsgs05,sockeye,841,TGT,deu,sgg,0
dsgs05,sockeye,842,TGT,deu,sgg,0
dsgs05,sockeye,843,TGT,deu,sgg,0
dsgs05,sockeye,850,TGT,deu,sgg,1
dsgs05,sockeye,852,TGT,deu,sgg,8
dsgs05,sockeye,854,TGT,deu,sgg,1
dsgs05,sockeye,856,TGT,deu,sgg,0
dsgs05,sockeye,857,TGT,deu,sgg,0
dsgs05,sockeye,860,TGT,deu,sgg,1
dsgs05,sockeye,862,TGT,deu,sgg,1
dsgs05,sockeye,863,TGT,deu,sgg,1
dsgs05,sockeye,865,TGT,deu,sgg,1
dsgs05,sockeye,867,TGT,deu,sgg,1
dsgs05,sockeye,869,TGT,deu,sgg,1
dsgs05,sockeye,870,TGT,deu,sgg,8
dsgs05,sockeye,874,TGT,deu,sgg,7
dsgs05,sockeye,875,TGT,deu,sgg,1
dsgs05,sockeye,878,TGT,deu,sgg,1
dsgs05,sockeye,879,TGT,deu,sgg,0
dsgs05,sockeye,881,TGT,deu,sgg,1
dsgs05,sockeye,886,TGT,deu,sgg,0
dsgs05,sockeye,887,TGT,deu,sgg,1
dsgs05,sockeye,889,TGT,deu,sgg,1
dsgs05,sockeye,890,TGT,deu,sgg,1
dsgs05,sockeye,891,TGT,deu,sgg,0
dsgs05,sockeye,893,TGT,deu,sgg,0
dsgs05,sockeye,896,TGT,deu,sgg,0
dsgs05,sockeye,897,TGT,deu,sgg,1
dsgs05,sockeye,898,TGT,deu,sgg,1
dsgs05,sockeye,900,TGT,deu,sgg,1
dsgs05,sockeye,901,TGT,deu,sgg,7
dsgs05,sockeye,902,TGT,deu,sgg,1
dsgs05,sockeye,903,TGT,deu,sgg,1
dsgs05,sockeye,906,TGT,deu,sgg,9
dsgs05,sockeye,907,TGT,deu,sgg,1
dsgs05,sockeye,908,TGT,deu,sgg,1
dsgs05,sockeye,911,TGT,deu,sgg,9
dsgs05,sockeye,914,TGT,deu,sgg,1
dsgs05,sockeye,915,TGT,deu,sgg,1
dsgs05,sockeye,916,TGT,deu,sgg,8
dsgs05,sockeye,917,TGT,deu,sgg,6
dsgs05,sockeye,918,TGT,deu,sgg,1
dsgs05,sockeye,921,TGT,deu,sgg,1
dsgs05,sockeye,922,TGT,deu,sgg,7
dsgs05,sockeye,923,TGT,deu,sgg,1
dsgs05,sockeye,931,TGT,deu,sgg,1
dsgs05,sockeye,936,TGT,deu,sgg,1
dsgs05,sockeye,937,TGT,deu,sgg,1
dsgs05,sockeye,940,TGT,deu,sgg,1
dsgs05,sockeye,942,TGT,deu,sgg,1
dsgs05,sockeye,943,TGT,deu,sgg,0
dsgs05,sockeye,946,TGT,deu,sgg,7
dsgs05,sockeye,947,TGT,deu,sgg,1
dsgs05,sockeye,949,TGT,deu,sgg,1
dsgs05,sockeye,951,TGT,deu,sgg,1
dsgs05,sockeye,953,TGT,deu,sgg,1
dsgs05,sockeye,953,TGT,deu,sgg,0
dsgs05,sockeye,955,TGT,deu,sgg,1
dsgs05,sockeye,955,TGT,deu,sgg,0
dsgs05,sockeye,956,TGT,deu,sgg,1
dsgs05,sockeye,956,TGT,deu,sgg,0
dsgs05,sockeye,957,TGT,deu,sgg,1
dsgs05,sockeye,957,TGT,deu,sgg,0
dsgs05,sockeye,958,TGT,deu,sgg,1
dsgs05,sockeye,958,TGT,deu,sgg,0
dsgs05,sockeye,959,TGT,deu,sgg,16
dsgs05,sockeye,959,TGT,deu,sgg,0
dsgs05,sockeye,960,TGT,deu,sgg,1
dsgs05,sockeye,960,TGT,deu,sgg,0
dsgs05,sockeye,962,TGT,deu,sgg,2
dsgs05,sockeye,962,TGT,deu,sgg,0
dsgs05,sockeye,963,TGT,deu,sgg,1
dsgs05,sockeye,963,TGT,deu,sgg,0
dsgs05,sockeye,964,TGT,deu,sgg,0
dsgs05,sockeye,964,TGT,deu,sgg,0
dsgs05,sockeye,969,TGT,deu,sgg,15
dsgs05,sockeye,969,TGT,deu,sgg,0
dsgs05,sockeye,971,TGT,deu,sgg,1
dsgs05,sockeye,971,TGT,deu,sgg,0
dsgs05,sockeye,974,TGT,deu,sgg,1
dsgs05,sockeye,974,TGT,deu,sgg,0
dsgs05,sockeye,976,TGT,deu,sgg,0
dsgs05,sockeye,976,TGT,deu,sgg,0
dsgs05,sockeye,977,TGT,deu,sgg,1
dsgs05,sockeye,977,TGT,deu,sgg,0
dsgs05,sockeye,978,TGT,deu,sgg,1
dsgs05,sockeye,978,TGT,deu,sgg,0
dsgs05,sockeye,979,TGT,deu,sgg,1
dsgs05,sockeye,979,TGT,deu,sgg,0
dsgs05,sockeye,980,TGT,deu,sgg,1
dsgs05,sockeye,980,TGT,deu,sgg,0
dsgs05,sockeye,981,TGT,deu,sgg,1
dsgs05,sockeye,981,TGT,deu,sgg,0
dsgs05,sockeye,982,TGT,deu,sgg,1
dsgs05,sockeye,982,TGT,deu,sgg,0
dsgs05,sockeye,985,TGT,deu,sgg,15
dsgs05,sockeye,985,TGT,deu,sgg,16
dsgs05,sockeye,986,TGT,deu,sgg,1
dsgs05,sockeye,986,TGT,deu,sgg,0
dsgs05,sockeye,987,TGT,deu,sgg,1
dsgs05,sockeye,987,TGT,deu,sgg,0
dsgs05,sockeye,990,TGT,deu,sgg,1
dsgs05,sockeye,990,TGT,deu,sgg,0
dsgs05,sockeye,991,TGT,deu,sgg,1
dsgs05,sockeye,991,TGT,deu,sgg,0
dsgs06,ref,490,REF,deu,sgg,99
dsgs06,ref,491,REF,deu,sgg,16
dsgs06,ref,493,REF,deu,sgg,33
dsgs06,ref,496,REF,deu,sgg,85
dsgs06,ref,500,REF,deu,sgg,68
dsgs06,ref,501,REF,deu,sgg,85
dsgs06,ref,506,REF,deu,sgg,85
dsgs06,ref,512,REF,deu,sgg,67
dsgs06,ref,513,REF,deu,sgg,68
dsgs06,ref,517,REF,deu,sgg,100
dsgs06,ref,520,REF,deu,sgg,84
dsgs06,ref,522,REF,deu,sgg,85
dsgs06,ref,525,REF,deu,sgg,67
dsgs06,ref,526,REF,deu,sgg,67
dsgs06,ref,527,REF,deu,sgg,34
dsgs06,ref,528,REF,deu,sgg,84
dsgs06,ref,529,REF,deu,sgg,67
dsgs06,ref,530,REF,deu,sgg,67
dsgs06,ref,531,REF,deu,sgg,99
dsgs06,ref,532,REF,deu,sgg,16
dsgs06,ref,533,REF,deu,sgg,68
dsgs06,ref,534,REF,deu,sgg,68
dsgs06,ref,535,REF,deu,sgg,67
dsgs06,ref,537,REF,deu,sgg,99
dsgs06,ref,540,REF,deu,sgg,32
dsgs06,ref,541,REF,deu,sgg,50
dsgs06,ref,542,REF,deu,sgg,32
dsgs06,ref,544,REF,deu,sgg,67
dsgs06,ref,545,REF,deu,sgg,50
dsgs06,ref,547,REF,deu,sgg,50
dsgs06,ref,549,REF,deu,sgg,15
dsgs06,ref,550,REF,deu,sgg,68
dsgs06,ref,551,REF,deu,sgg,50
dsgs06,ref,553,REF,deu,sgg,99
dsgs06,ref,554,REF,deu,sgg,16
dsgs06,ref,558,REF,deu,sgg,84
dsgs06,ref,563,REF,deu,sgg,50
dsgs06,ref,564,REF,deu,sgg,33
dsgs06,ref,574,REF,deu,sgg,33
dsgs06,ref,577,REF,deu,sgg,33
dsgs06,ref,578,REF,deu,sgg,32
dsgs06,ref,580,REF,deu,sgg,85
dsgs06,ref,583,REF,deu,sgg,32
dsgs06,ref,585,REF,deu,sgg,33
dsgs06,ref,587,REF,deu,sgg,99
dsgs06,ref,588,REF,deu,sgg,98
dsgs06,ref,589,REF,deu,sgg,99
dsgs06,ref,590,REF,deu,sgg,83
dsgs06,ref,592,REF,deu,sgg,32
dsgs06,ref,593,REF,deu,sgg,50
dsgs06,ref,798,REF,deu,sgg,99
dsgs06,ref,800,REF,deu,sgg,33
dsgs06,ref,801,REF,deu,sgg,67
dsgs06,ref,802,REF,deu,sgg,99
dsgs06,ref,803,REF,deu,sgg,50
dsgs06,ref,805,REF,deu,sgg,100
dsgs06,ref,806,REF,deu,sgg,99
dsgs06,ref,807,REF,deu,sgg,84
dsgs06,ref,809,REF,deu,sgg,100
dsgs06,ref,810,REF,deu,sgg,67
dsgs06,ref,812,REF,deu,sgg,50
dsgs06,ref,815,REF,deu,sgg,99
dsgs06,ref,816,REF,deu,sgg,50
dsgs06,ref,821,REF,deu,sgg,50
dsgs06,ref,822,REF,deu,sgg,50
dsgs06,ref,823,REF,deu,sgg,99
dsgs06,ref,828,REF,deu,sgg,99
dsgs06,ref,830,REF,deu,sgg,84
dsgs06,ref,837,REF,deu,sgg,33
dsgs06,ref,839,REF,deu,sgg,33
dsgs06,ref,841,REF,deu,sgg,50
dsgs06,ref,842,REF,deu,sgg,67
dsgs06,ref,843,REF,deu,sgg,67
dsgs06,ref,850,REF,deu,sgg,67
dsgs06,ref,852,REF,deu,sgg,68
dsgs06,ref,854,REF,deu,sgg,99
dsgs06,ref,856,REF,deu,sgg,67
dsgs06,ref,857,REF,deu,sgg,33
dsgs06,ref,860,REF,deu,sgg,50
dsgs06,ref,862,REF,deu,sgg,0
dsgs06,ref,863,REF,deu,sgg,33
dsgs06,ref,865,REF,deu,sgg,33
dsgs06,ref,867,REF,deu,sgg,67
dsgs06,ref,869,REF,deu,sgg,50
dsgs06,ref,870,REF,deu,sgg,67
dsgs06,ref,874,REF,deu,sgg,67
dsgs06,ref,875,REF,deu,sgg,67
dsgs06,ref,878,REF,deu,sgg,67
dsgs06,ref,879,REF,deu,sgg,50
dsgs06,ref,881,REF,deu,sgg,32
dsgs06,ref,886,REF,deu,sgg,67
dsgs06,ref,887,REF,deu,sgg,33
dsgs06,ref,889,REF,deu,sgg,68
dsgs06,ref,890,REF,deu,sgg,1
dsgs06,ref,891,REF,deu,sgg,67
dsgs06,ref,893,REF,deu,sgg,33
dsgs06,ref,896,REF,deu,sgg,68
dsgs06,ref,897,REF,deu,sgg,51
dsgs06,ref,898,REF,deu,sgg,100
dsgs06,ref,900,REF,deu,sgg,50
dsgs06,ref,901,REF,deu,sgg,67
dsgs06,ref,902,REF,deu,sgg,32
dsgs06,ref,903,REF,deu,sgg,51
dsgs06,ref,906,REF,deu,sgg,32
dsgs06,ref,907,REF,deu,sgg,33
dsgs06,ref,908,REF,deu,sgg,68
dsgs06,ref,911,REF,deu,sgg,33
dsgs06,ref,914,REF,deu,sgg,67
dsgs06,ref,915,REF,deu,sgg,1
dsgs06,ref,916,REF,deu,sgg,1
dsgs06,ref,917,REF,deu,sgg,33
dsgs06,ref,918,REF,deu,sgg,33
dsgs06,ref,921,REF,deu,sgg,49
dsgs06,ref,922,REF,deu,sgg,32
dsgs06,ref,923,REF,deu,sgg,33
dsgs06,ref,931,REF,deu,sgg,50
dsgs06,ref,936,REF,deu,sgg,99
dsgs06,ref,937,REF,deu,sgg,99
dsgs06,ref,940,REF,deu,sgg,33
dsgs06,ref,942,REF,deu,sgg,85
dsgs06,ref,943,REF,deu,sgg,50
dsgs06,ref,946,REF,deu,sgg,33
dsgs06,ref,947,REF,deu,sgg,68
dsgs06,ref,949,REF,deu,sgg,68
dsgs06,ref,951,REF,deu,sgg,67
dsgs06,ref,953,REF,deu,sgg,98
dsgs06,ref,955,REF,deu,sgg,99
dsgs06,ref,956,REF,deu,sgg,67
dsgs06,ref,957,REF,deu,sgg,67
dsgs06,ref,958,REF,deu,sgg,85
dsgs06,ref,959,REF,deu,sgg,67
dsgs06,ref,960,REF,deu,sgg,67
dsgs06,ref,962,REF,deu,sgg,50
dsgs06,ref,963,REF,deu,sgg,84
dsgs06,ref,964,REF,deu,sgg,33
dsgs06,ref,969,REF,deu,sgg,33
dsgs06,ref,971,REF,deu,sgg,32
dsgs06,ref,974,REF,deu,sgg,67
dsgs06,ref,976,REF,deu,sgg,32
dsgs06,ref,977,REF,deu,sgg,84
dsgs06,ref,978,REF,deu,sgg,33
dsgs06,ref,979,REF,deu,sgg,34
dsgs06,ref,980,REF,deu,sgg,49
dsgs06,ref,981,REF,deu,sgg,99
dsgs06,ref,982,REF,deu,sgg,68
dsgs06,ref,985,REF,deu,sgg,50
dsgs06,ref,986,REF,deu,sgg,16
dsgs06,ref,987,REF,deu,sgg,68
dsgs06,ref,990,REF,deu,sgg,33
dsgs06,ref,991,REF,deu,sgg,99
dsgs06,sign_mt,798,TGT,deu,sgg,16
dsgs06,sign_mt,800,TGT,deu,sgg,0
dsgs06,sign_mt,801,TGT,deu,sgg,0
dsgs06,sign_mt,802,TGT,deu,sgg,0
dsgs06,sign_mt,803,TGT,deu,sgg,0
dsgs06,sign_mt,805,TGT,deu,sgg,16
dsgs06,sign_mt,806,TGT,deu,sgg,0
dsgs06,sign_mt,807,TGT,deu,sgg,0
dsgs06,sign_mt,809,TGT,deu,sgg,16
dsgs06,sign_mt,810,TGT,deu,sgg,0
dsgs06,sign_mt,812,TGT,deu,sgg,0
dsgs06,sign_mt,815,TGT,deu,sgg,0
dsgs06,sign_mt,816,TGT,deu,sgg,15
dsgs06,sign_mt,821,TGT,deu,sgg,0
dsgs06,sign_mt,822,TGT,deu,sgg,16
dsgs06,sign_mt,823,TGT,deu,sgg,33
dsgs06,sign_mt,828,TGT,deu,sgg,0
dsgs06,sign_mt,830,TGT,deu,sgg,32
dsgs06,sign_mt,837,TGT,deu,sgg,33
dsgs06,sign_mt,839,TGT,deu,sgg,33
dsgs06,sign_mt,841,TGT,deu,sgg,0
dsgs06,sign_mt,842,TGT,deu,sgg,16
dsgs06,sign_mt,843,TGT,deu,sgg,32
dsgs06,sign_mt,850,TGT,deu,sgg,16
dsgs06,sign_mt,852,TGT,deu,sgg,15
dsgs06,sign_mt,854,TGT,deu,sgg,16
dsgs06,sign_mt,856,TGT,deu,sgg,32
dsgs06,sign_mt,857,TGT,deu,sgg,15
dsgs06,sign_mt,860,TGT,deu,sgg,16
dsgs06,sign_mt,862,TGT,deu,sgg,0
dsgs06,sign_mt,863,TGT,deu,sgg,15
dsgs06,sign_mt,865,TGT,deu,sgg,0
dsgs06,sign_mt,867,TGT,deu,sgg,0
dsgs06,sign_mt,869,TGT,deu,sgg,33
dsgs06,sign_mt,870,TGT,deu,sgg,16
dsgs06,sign_mt,874,TGT,deu,sgg,33
dsgs06,sign_mt,875,TGT,deu,sgg,0
dsgs06,sign_mt,878,TGT,deu,sgg,0
dsgs06,sign_mt,879,TGT,deu,sgg,0
dsgs06,sign_mt,881,TGT,deu,sgg,0
dsgs06,sign_mt,886,TGT,deu,sgg,16
dsgs06,sign_mt,887,TGT,deu,sgg,0
dsgs06,sign_mt,889,TGT,deu,sgg,0
dsgs06,sign_mt,890,TGT,deu,sgg,0
dsgs06,sign_mt,891,TGT,deu,sgg,0
dsgs06,sign_mt,893,TGT,deu,sgg,16
dsgs06,sign_mt,896,TGT,deu,sgg,32
dsgs06,sign_mt,897,TGT,deu,sgg,0
dsgs06,sign_mt,898,TGT,deu,sgg,0
dsgs06,sign_mt,900,TGT,deu,sgg,32
dsgs06,sign_mt,901,TGT,deu,sgg,15
dsgs06,sign_mt,902,TGT,deu,sgg,0
dsgs06,sign_mt,903,TGT,deu,sgg,0
dsgs06,sign_mt,906,TGT,deu,sgg,16
dsgs06,sign_mt,907,TGT,deu,sgg,0
dsgs06,sign_mt,908,TGT,deu,sgg,0
dsgs06,sign_mt,911,TGT,deu,sgg,33
dsgs06,sign_mt,914,TGT,deu,sgg,0
dsgs06,sign_mt,915,TGT,deu,sgg,0
dsgs06,sign_mt,916,TGT,deu,sgg,0
dsgs06,sign_mt,917,TGT,deu,sgg,0
dsgs06,sign_mt,918,TGT,deu,sgg,0
dsgs06,sign_mt,921,TGT,deu,sgg,0
dsgs06,sign_mt,922,TGT,deu,sgg,0
dsgs06,sign_mt,923,TGT,deu,sgg,0
dsgs06,sign_mt,931,TGT,deu,sgg,0
dsgs06,sign_mt,936,TGT,deu,sgg,0
dsgs06,sign_mt,937,TGT,deu,sgg,0
dsgs06,sign_mt,940,TGT,deu,sgg,0
dsgs06,sign_mt,942,TGT,deu,sgg,0
dsgs06,sign_mt,943,TGT,deu,sgg,0
dsgs06,sign_mt,946,TGT,deu,sgg,0
dsgs06,sign_mt,947,TGT,deu,sgg,0
dsgs06,sign_mt,949,TGT,deu,sgg,16
dsgs06,sign_mt,951,TGT,deu,sgg,0
dsgs06,sign_mt,953,TGT,deu,sgg,0
dsgs06,sign_mt,955,TGT,deu,sgg,0
dsgs06,sign_mt,956,TGT,deu,sgg,0
dsgs06,sign_mt,957,TGT,deu,sgg,0
dsgs06,sign_mt,958,TGT,deu,sgg,0
dsgs06,sign_mt,959,TGT,deu,sgg,33
dsgs06,sign_mt,960,TGT,deu,sgg,16
dsgs06,sign_mt,962,TGT,deu,sgg,0
dsgs06,sign_mt,963,TGT,deu,sgg,0
dsgs06,sign_mt,964,TGT,deu,sgg,0
dsgs06,sign_mt,969,TGT,deu,sgg,33
dsgs06,sign_mt,971,TGT,deu,sgg,0
dsgs06,sign_mt,974,TGT,deu,sgg,0
dsgs06,sign_mt,976,TGT,deu,sgg,0
dsgs06,sign_mt,977,TGT,deu,sgg,0
dsgs06,sign_mt,978,TGT,deu,sgg,0
dsgs06,sign_mt,979,TGT,deu,sgg,0
dsgs06,sign_mt,980,TGT,deu,sgg,0
dsgs06,sign_mt,981,TGT,deu,sgg,0
dsgs06,sign_mt,982,TGT,deu,sgg,0
dsgs06,sign_mt,985,TGT,deu,sgg,32
dsgs06,sign_mt,986,TGT,deu,sgg,0
dsgs06,sign_mt,987,TGT,deu,sgg,0
dsgs06,sign_mt,990,TGT,deu,sgg,15
dsgs06,sign_mt,991,TGT,deu,sgg,0
dsgs06,sign_mt_v2,490,TGT,deu,sgg,16
dsgs06,sign_mt_v2,491,TGT,deu,sgg,15
dsgs06,sign_mt_v2,493,TGT,deu,sgg,33
dsgs06,sign_mt_v2,496,TGT,deu,sgg,15
dsgs06,sign_mt_v2,500,TGT,deu,sgg,33
dsgs06,sign_mt_v2,501,TGT,deu,sgg,16
dsgs06,sign_mt_v2,506,TGT,deu,sgg,0
dsgs06,sign_mt_v2,512,TGT,deu,sgg,50
dsgs06,sign_mt_v2,513,TGT,deu,sgg,0
dsgs06,sign_mt_v2,517,TGT,deu,sgg,32
dsgs06,sign_mt_v2,520,TGT,deu,sgg,32
dsgs06,sign_mt_v2,522,TGT,deu,sgg,33
dsgs06,sign_mt_v2,525,TGT,deu,sgg,15
dsgs06,sign_mt_v2,526,TGT,deu,sgg,50
dsgs06,sign_mt_v2,527,TGT,deu,sgg,32
dsgs06,sign_mt_v2,528,TGT,deu,sgg,16
dsgs06,sign_mt_v2,529,TGT,deu,sgg,1
dsgs06,sign_mt_v2,530,TGT,deu,sgg,16
dsgs06,sign_mt_v2,531,TGT,deu,sgg,33
dsgs06,sign_mt_v2,532,TGT,deu,sgg,0
dsgs06,sign_mt_v2,533,TGT,deu,sgg,16
dsgs06,sign_mt_v2,534,TGT,deu,sgg,0
dsgs06,sign_mt_v2,535,TGT,deu,sgg,0
dsgs06,sign_mt_v2,537,TGT,deu,sgg,33
dsgs06,sign_mt_v2,540,TGT,deu,sgg,0
dsgs06,sign_mt_v2,541,TGT,deu,sgg,23
dsgs06,sign_mt_v2,542,TGT,deu,sgg,16
dsgs06,sign_mt_v2,544,TGT,deu,sgg,33
dsgs06,sign_mt_v2,545,TGT,deu,sgg,0
dsgs06,sign_mt_v2,547,TGT,deu,sgg,33
dsgs06,sign_mt_v2,549,TGT,deu,sgg,16
dsgs06,sign_mt_v2,550,TGT,deu,sgg,16
dsgs06,sign_mt_v2,551,TGT,deu,sgg,2
dsgs06,sign_mt_v2,553,TGT,deu,sgg,50
dsgs06,sign_mt_v2,554,TGT,deu,sgg,32
dsgs06,sign_mt_v2,558,TGT,deu,sgg,32
dsgs06,sign_mt_v2,563,TGT,deu,sgg,16
dsgs06,sign_mt_v2,564,TGT,deu,sgg,16
dsgs06,sign_mt_v2,574,TGT,deu,sgg,15
dsgs06,sign_mt_v2,577,TGT,deu,sgg,0
dsgs06,sign_mt_v2,578,TGT,deu,sgg,16
dsgs06,sign_mt_v2,580,TGT,deu,sgg,15
dsgs06,sign_mt_v2,583,TGT,deu,sgg,33
dsgs06,sign_mt_v2,585,TGT,deu,sgg,15
dsgs06,sign_mt_v2,587,TGT,deu,sgg,0
dsgs06,sign_mt_v2,588,TGT,deu,sgg,33
dsgs06,sign_mt_v2,589,TGT,deu,sgg,33
dsgs06,sign_mt_v2,590,TGT,deu,sgg,33
dsgs06,sign_mt_v2,592,TGT,deu,sgg,16
dsgs06,sign_mt_v2,593,TGT,deu,sgg,16
dsgs06,sign_mt_v2,594,TGT,deu,sgg,15
dsgs06,sign_mt_v2,595,TGT,deu,sgg,16
dsgs06,sign_mt_v2,597,TGT,deu,sgg,16
dsgs06,sign_mt_v2,598,TGT,deu,sgg,32
dsgs06,sign_mt_v2,599,TGT,deu,sgg,33
dsgs06,sign_mt_v2,602,TGT,deu,sgg,15
dsgs06,sign_mt_v2,606,TGT,deu,sgg,0
dsgs06,sign_mt_v2,608,TGT,deu,sgg,32
dsgs06,sign_mt_v2,609,TGT,deu,sgg,16
dsgs06,sign_mt_v2,611,TGT,deu,sgg,0
dsgs06,sign_mt_v2,612,TGT,deu,sgg,33
dsgs06,sign_mt_v2,614,TGT,deu,sgg,0
dsgs06,sign_mt_v2,616,TGT,deu,sgg,16
dsgs06,sign_mt_v2,619,TGT,deu,sgg,0
